END_ID,START_ID,comment,acceptanceProbability
2-s2.0-85179477552,15762708800,Great paper!,0.364
2-s2.0-85179477552,57696875900,Needs more clarity.,0.411
2-s2.0-85179477552,57927554900,Needs more clarity.,0.638
2-s2.0-85179446043,58513097300,Interesting findings.,0.766
2-s2.0-85179446043,57201775051,Great paper!,0.058
2-s2.0-85179446043,56841004000,Needs more clarity.,0.413
2-s2.0-85128338846,57221146478,Interesting findings.,0.156
2-s2.0-85128338846,58314801400,Needs more clarity.,0.983
2-s2.0-85128338846,58861232700,Interesting findings.,0.659
2-s2.0-85179602565,58712107400,Interesting findings.,0.654
2-s2.0-85179602565,57213500831,Interesting findings.,0.85
2-s2.0-85179602565,58900250800,Interesting findings.,0.339
2-s2.0-85129359590,57223100995,Great paper!,0.27
2-s2.0-85129359590,57216201297,Needs more clarity.,0.746
2-s2.0-85129359590,58284458600,Great paper!,0.032
2-s2.0-85173631412,58315746200,Great paper!,0.246
2-s2.0-85173631412,57218670445,Great paper!,0.03
2-s2.0-85173631412,57204241966,Needs more clarity.,0.407
2-s2.0-85177465060,57220156243,Great paper!,0.175
2-s2.0-85177465060,58538718700,Interesting findings.,0.936
2-s2.0-85177465060,7102933003,Interesting findings.,0.121
2-s2.0-85170534521,55572893700,Interesting findings.,0.666
2-s2.0-85170534521,57208129343,Needs more clarity.,0.852
2-s2.0-85170534521,55718132100,Needs more clarity.,0.468
2-s2.0-85177664386,7101662771,Great paper!,0.879
2-s2.0-85177664386,58183350600,Interesting findings.,0.177
2-s2.0-85177664386,57222513743,Interesting findings.,0.101
2-s2.0-85178598646,36809481700,Needs more clarity.,0.262
2-s2.0-85178598646,58612485300,Great paper!,0.153
2-s2.0-85178598646,57213194410,Great paper!,0.089
2-s2.0-85177695841,7006347194,Needs more clarity.,0.635
2-s2.0-85177695841,57200322227,Great paper!,0.299
2-s2.0-85177695841,57184555100,Needs more clarity.,0.023
2-s2.0-85183689879,7404319441,Great paper!,0.833
2-s2.0-85183689879,54420572000,Great paper!,0.234
2-s2.0-85183689879,57984901700,Needs more clarity.,0.09
2-s2.0-85180550179,57208339067,Interesting findings.,0.314
2-s2.0-85180550179,35724519500,Great paper!,0.855
2-s2.0-85180550179,57671243900,Great paper!,0.363
2-s2.0-85180127484,57956852200,Interesting findings.,0.227
2-s2.0-85180127484,58908647500,Great paper!,0.784
2-s2.0-85180127484,36727060900,Great paper!,0.258
2-s2.0-85178375106,57224932110,Great paper!,0.144
2-s2.0-85178375106,35332753900,Interesting findings.,0.474
2-s2.0-85178375106,55601182600,Interesting findings.,0.634
2-s2.0-85179886765,58909221000,Needs more clarity.,0.325
2-s2.0-85179886765,56487143000,Needs more clarity.,0.424
2-s2.0-85179886765,57199709655,Great paper!,0.71
2-s2.0-85177547639,58070712100,Needs more clarity.,0.583
2-s2.0-85177547639,13905371500,Needs more clarity.,0.428
2-s2.0-85177547639,7502080583,Needs more clarity.,0.321
2-s2.0-85179643463,35226998800,Needs more clarity.,0.623
2-s2.0-85179643463,57814988900,Great paper!,0.634
2-s2.0-85179643463,57221121776,Interesting findings.,0.913
2-s2.0-85184065397,57191676422,Interesting findings.,0.06
2-s2.0-85184065397,18839324400,Great paper!,0.697
2-s2.0-85184065397,57194016335,Interesting findings.,0.958
2-s2.0-85181397065,57204333498,Interesting findings.,0.214
2-s2.0-85181397065,58838789400,Needs more clarity.,0.636
2-s2.0-85181397065,57183435300,Needs more clarity.,0.648
2-s2.0-85180130023,58044951200,Interesting findings.,0.67
2-s2.0-85180130023,58562608400,Great paper!,0.336
2-s2.0-85180130023,57222666998,Interesting findings.,0.503
2-s2.0-85169782272,18133935500,Interesting findings.,0.984
2-s2.0-85169782272,57194020026,Interesting findings.,0.468
2-s2.0-85169782272,23007314600,Needs more clarity.,0.134
2-s2.0-85178113884,56654529500,Great paper!,0.591
2-s2.0-85178113884,58002904800,Needs more clarity.,0.746
2-s2.0-85178113884,55599158000,Great paper!,0.622
2-s2.0-85178495117,57554652100,Great paper!,0.076
2-s2.0-85178495117,57200145230,Great paper!,0.32
2-s2.0-85178495117,57226809140,Great paper!,0.862
2-s2.0-85180130802,58740692000,Interesting findings.,0.647
2-s2.0-85180130802,56527691500,Great paper!,0.258
2-s2.0-85180130802,57852788600,Needs more clarity.,0.333
2-s2.0-85168532627,57193532183,Needs more clarity.,0.04
2-s2.0-85168532627,57259018200,Interesting findings.,0.163
2-s2.0-85168532627,58148108800,Great paper!,0.486
2-s2.0-85184050610,57770819300,Needs more clarity.,0.071
2-s2.0-85184050610,57215658758,Needs more clarity.,0.949
2-s2.0-85184050610,57217056380,Great paper!,0.032
2-s2.0-85179168466,57222092819,Great paper!,0.908
2-s2.0-85179168466,57226022491,Interesting findings.,0.771
2-s2.0-85179168466,57223931632,Great paper!,0.028
2-s2.0-85178349169,55047886800,Great paper!,0.0
2-s2.0-85178349169,57217022057,Needs more clarity.,0.738
2-s2.0-85178349169,55738563800,Interesting findings.,0.333
2-s2.0-85177885551,57200414694,Interesting findings.,0.56
2-s2.0-85177885551,58585188500,Great paper!,0.679
2-s2.0-85177885551,57218549159,Needs more clarity.,0.778
2-s2.0-85174845927,58845261900,Great paper!,0.732
2-s2.0-85174845927,56957623400,Great paper!,0.952
2-s2.0-85174845927,23488026100,Interesting findings.,0.183
2-s2.0-85169170480,57222194740,Great paper!,0.568
2-s2.0-85169170480,7402200895,Interesting findings.,0.433
2-s2.0-85169170480,8880164600,Interesting findings.,0.64
2-s2.0-85178637555,7007174388,Needs more clarity.,0.76
2-s2.0-85178637555,57946948600,Needs more clarity.,0.922
2-s2.0-85178637555,57216574070,Needs more clarity.,0.024
2-s2.0-85177693529,36491288000,Needs more clarity.,0.182
2-s2.0-85177693529,57674253500,Interesting findings.,0.344
2-s2.0-85177693529,57193811264,Needs more clarity.,0.349
2-s2.0-85171615689,58259647300,Great paper!,0.067
2-s2.0-85171615689,55234212800,Needs more clarity.,0.298
2-s2.0-85171615689,58673872500,Interesting findings.,0.559
2-s2.0-85168342684,57223414967,Interesting findings.,0.676
2-s2.0-85168342684,57218381049,Needs more clarity.,0.645
2-s2.0-85168342684,57732322500,Interesting findings.,0.95
2-s2.0-85178388169,58566989300,Needs more clarity.,0.193
2-s2.0-85178388169,7102273778,Great paper!,0.503
2-s2.0-85178388169,55082742500,Great paper!,0.032
2-s2.0-85144093683,58838050200,Needs more clarity.,0.147
2-s2.0-85144093683,57378057700,Great paper!,0.752
2-s2.0-85144093683,57183238400,Needs more clarity.,0.986
2-s2.0-85164750008,58842445200,Interesting findings.,0.954
2-s2.0-85164750008,57220901802,Interesting findings.,0.03
2-s2.0-85164750008,57217861225,Needs more clarity.,0.591
2-s2.0-85174639578,55649659100,Interesting findings.,0.791
2-s2.0-85174639578,57216649296,Great paper!,0.405
2-s2.0-85174639578,57208880234,Needs more clarity.,0.377
2-s2.0-85179808549,57220971305,Needs more clarity.,0.303
2-s2.0-85179808549,58733910200,Interesting findings.,0.355
2-s2.0-85179808549,58512882500,Interesting findings.,0.052
2-s2.0-85169810537,57223191196,Interesting findings.,0.165
2-s2.0-85169810537,57192892393,Great paper!,0.044
2-s2.0-85169810537,58396851400,Needs more clarity.,0.848
2-s2.0-85178139212,56651869200,Interesting findings.,0.186
2-s2.0-85178139212,56564445100,Needs more clarity.,0.888
2-s2.0-85178139212,57261780800,Great paper!,0.751
2-s2.0-85178020910,58846640300,Interesting findings.,0.757
2-s2.0-85178020910,7401704421,Interesting findings.,0.779
2-s2.0-85178020910,35185858200,Needs more clarity.,0.658
2-s2.0-85133771007,55657003900,Interesting findings.,0.05
2-s2.0-85133771007,58585309100,Great paper!,0.223
2-s2.0-85133771007,57077570800,Great paper!,0.249
2-s2.0-85124229403,36062379400,Needs more clarity.,0.49
2-s2.0-85124229403,55885244100,Interesting findings.,0.498
2-s2.0-85124229403,57208304510,Needs more clarity.,0.86
2-s2.0-85177801771,57199790264,Needs more clarity.,0.055
2-s2.0-85177801771,6603374407,Needs more clarity.,0.494
2-s2.0-85177801771,58838535600,Great paper!,0.394
2-s2.0-85179827947,58852595900,Great paper!,0.912
2-s2.0-85179827947,58847526500,Great paper!,0.212
2-s2.0-85179827947,16411691200,Interesting findings.,0.813
2-s2.0-85168829450,55750045700,Interesting findings.,0.393
2-s2.0-85168829450,57201375786,Great paper!,0.382
2-s2.0-85168829450,38761814600,Needs more clarity.,0.715
2-s2.0-85178243915,58427456700,Interesting findings.,0.61
2-s2.0-85178243915,55509631200,Interesting findings.,0.518
2-s2.0-85178243915,58850782500,Great paper!,0.418
2-s2.0-85165277084,57205218331,Great paper!,0.296
2-s2.0-85165277084,57193777527,Interesting findings.,0.126
2-s2.0-85165277084,57200771723,Great paper!,0.775
2-s2.0-85183702595,58842687100,Great paper!,0.544
2-s2.0-85183702595,58727462100,Great paper!,0.674
2-s2.0-85183702595,57255444900,Needs more clarity.,0.72
2-s2.0-85180334398,58520536300,Interesting findings.,0.798
2-s2.0-85180334398,55463133900,Great paper!,0.217
2-s2.0-85180334398,57225066449,Great paper!,0.756
2-s2.0-85178160164,57211057559,Great paper!,0.251
2-s2.0-85178160164,58612738500,Needs more clarity.,0.775
2-s2.0-85178160164,57217986383,Needs more clarity.,0.454
2-s2.0-85180369770,58891907200,Interesting findings.,0.334
2-s2.0-85180369770,57292868800,Interesting findings.,0.04
2-s2.0-85180369770,57226597677,Interesting findings.,0.077
2-s2.0-85183199055,23007622600,Interesting findings.,0.407
2-s2.0-85183199055,36848219400,Interesting findings.,0.028
2-s2.0-85183199055,56192464300,Great paper!,0.955
2-s2.0-85179161067,57219759494,Interesting findings.,0.414
2-s2.0-85179161067,57189268167,Interesting findings.,0.967
2-s2.0-85179161067,57204813902,Great paper!,0.223
2-s2.0-85180269530,57834648100,Needs more clarity.,0.687
2-s2.0-85180269530,58245013100,Needs more clarity.,0.99
2-s2.0-85180269530,55266558100,Great paper!,0.252
2-s2.0-85180267592,57886975100,Needs more clarity.,0.421
2-s2.0-85180267592,56796206800,Needs more clarity.,0.977
2-s2.0-85180267592,56580886400,Needs more clarity.,0.676
2-s2.0-85178322571,57191249999,Interesting findings.,0.08
2-s2.0-85178322571,7003368320,Great paper!,0.712
2-s2.0-85178322571,36627622400,Interesting findings.,0.248
2-s2.0-85165252389,57200189514,Interesting findings.,0.43
2-s2.0-85165252389,56810415800,Needs more clarity.,0.301
2-s2.0-85165252389,7003563331,Great paper!,0.651
2-s2.0-85177998661,57208897899,Great paper!,0.477
2-s2.0-85177998661,7003645652,Great paper!,0.676
2-s2.0-85177998661,57211350072,Interesting findings.,0.204
2-s2.0-85181630976,58679479800,Great paper!,0.386
2-s2.0-85181630976,58258109400,Needs more clarity.,0.874
2-s2.0-85181630976,56437849200,Needs more clarity.,0.543
2-s2.0-85178329886,36442469800,Great paper!,0.979
2-s2.0-85178329886,7409960514,Needs more clarity.,0.601
2-s2.0-85178329886,57216370040,Great paper!,0.71
2-s2.0-85178588511,57202021040,Needs more clarity.,0.868
2-s2.0-85178588511,24279581100,Needs more clarity.,0.915
2-s2.0-85178588511,23976964900,Great paper!,0.556
2-s2.0-85173616500,57219989173,Great paper!,0.947
2-s2.0-85173616500,57197763190,Needs more clarity.,0.177
2-s2.0-85173616500,57684265600,Needs more clarity.,0.727
2-s2.0-85180131896,57207831177,Needs more clarity.,0.59
2-s2.0-85180131896,58686862300,Great paper!,0.285
2-s2.0-85180131896,58604525100,Great paper!,0.505
2-s2.0-85172327989,58303422000,Great paper!,0.771
2-s2.0-85172327989,7101624342,Great paper!,0.972
2-s2.0-85172327989,56938436700,Interesting findings.,0.55
2-s2.0-85171625387,56808144100,Interesting findings.,0.536
2-s2.0-85171625387,58607733600,Needs more clarity.,0.595
2-s2.0-85171625387,10044195200,Interesting findings.,0.576
2-s2.0-85170652794,58522057000,Interesting findings.,0.006
2-s2.0-85170652794,27168566300,Great paper!,0.023
2-s2.0-85170652794,7102814361,Interesting findings.,0.332
2-s2.0-85179169482,7402417332,Interesting findings.,0.536
2-s2.0-85179169482,56962772500,Needs more clarity.,0.095
2-s2.0-85179169482,57194037173,Great paper!,0.911
2-s2.0-85174895388,58666254600,Great paper!,0.156
2-s2.0-85174895388,58289565200,Great paper!,0.892
2-s2.0-85174895388,57344763300,Needs more clarity.,0.033
2-s2.0-85176125377,57216456893,Great paper!,0.49
2-s2.0-85176125377,57195399277,Great paper!,0.231
2-s2.0-85176125377,58627631600,Needs more clarity.,0.126
2-s2.0-85178135467,57834915700,Needs more clarity.,0.885
2-s2.0-85178135467,58888812800,Interesting findings.,0.037
2-s2.0-85178135467,34570144500,Interesting findings.,0.303
2-s2.0-85174332438,57626583900,Needs more clarity.,0.13
2-s2.0-85174332438,57217535623,Interesting findings.,0.19
2-s2.0-85174332438,57221362655,Needs more clarity.,0.418
2-s2.0-85174590652,57218449875,Great paper!,0.896
2-s2.0-85174590652,57218920738,Needs more clarity.,0.422
2-s2.0-85174590652,58852151400,Needs more clarity.,0.002
2-s2.0-85178094869,57211558876,Interesting findings.,0.704
2-s2.0-85178094869,58266988900,Great paper!,0.182
2-s2.0-85178094869,58187788100,Interesting findings.,0.337
2-s2.0-85177768136,55972469700,Needs more clarity.,0.411
2-s2.0-85177768136,24741345000,Needs more clarity.,0.013
2-s2.0-85177768136,58879305400,Great paper!,0.135
2-s2.0-85179785334,57214330609,Needs more clarity.,0.75
2-s2.0-85179785334,55576500100,Needs more clarity.,0.629
2-s2.0-85179785334,57206847990,Interesting findings.,0.335
2-s2.0-85172868049,7004072071,Interesting findings.,0.525
2-s2.0-85172868049,57375273600,Great paper!,0.35
2-s2.0-85172868049,58191243600,Interesting findings.,0.805
2-s2.0-85179831712,57223856593,Great paper!,0.652
2-s2.0-85179831712,57194857182,Interesting findings.,0.991
2-s2.0-85179831712,58838312200,Great paper!,0.895
2-s2.0-85145468569,57217995385,Needs more clarity.,0.035
2-s2.0-85145468569,58736715100,Interesting findings.,0.248
2-s2.0-85145468569,57483595700,Needs more clarity.,0.494
2-s2.0-85177464708,55205624100,Interesting findings.,0.702
2-s2.0-85177464708,58856578400,Interesting findings.,0.372
2-s2.0-85177464708,58259923700,Interesting findings.,0.789
2-s2.0-85180554479,58512245100,Great paper!,0.954
2-s2.0-85180554479,56497430800,Needs more clarity.,0.789
2-s2.0-85180554479,35100832100,Interesting findings.,0.484
2-s2.0-85180371313,57669189600,Interesting findings.,0.221
2-s2.0-85180371313,56444082300,Great paper!,0.74
2-s2.0-85180371313,57207167631,Needs more clarity.,0.849
2-s2.0-85177809289,58861670000,Needs more clarity.,0.108
2-s2.0-85177809289,58863694000,Interesting findings.,0.506
2-s2.0-85177809289,58851393800,Great paper!,0.127
2-s2.0-85122192622,58883096700,Interesting findings.,0.949
2-s2.0-85122192622,57190156260,Needs more clarity.,0.35
2-s2.0-85122192622,58187380700,Needs more clarity.,0.983
2-s2.0-85178376139,57437671300,Great paper!,0.148
2-s2.0-85178376139,58414155600,Needs more clarity.,0.678
2-s2.0-85178376139,35205769100,Interesting findings.,0.117
2-s2.0-85177823744,57203920478,Interesting findings.,0.402
2-s2.0-85177823744,58838073800,Needs more clarity.,0.343
2-s2.0-85177823744,57215515341,Needs more clarity.,0.957
2-s2.0-85179425492,58243281300,Needs more clarity.,0.73
2-s2.0-85179425492,57217020844,Needs more clarity.,0.185
2-s2.0-85179425492,55729748100,Great paper!,0.276
2-s2.0-85180123139,38061991100,Great paper!,0.121
2-s2.0-85180123139,58886960500,Needs more clarity.,0.17
2-s2.0-85180123139,57196418601,Great paper!,0.169
2-s2.0-85166629877,57208216048,Great paper!,0.954
2-s2.0-85166629877,57820510600,Great paper!,0.023
2-s2.0-85166629877,36444873800,Interesting findings.,0.693
2-s2.0-85181400660,57219714776,Great paper!,0.139
2-s2.0-85181400660,8634181800,Great paper!,0.845
2-s2.0-85181400660,57196034135,Needs more clarity.,0.828
2-s2.0-85180126802,58836768000,Great paper!,0.064
2-s2.0-85180126802,56542272800,Interesting findings.,0.306
2-s2.0-85180126802,58179821000,Interesting findings.,0.788
2-s2.0-85179796900,58873365600,Needs more clarity.,0.233
2-s2.0-85179796900,57862042100,Great paper!,0.07
2-s2.0-85179796900,57219298130,Great paper!,0.057
2-s2.0-85179809032,58584278000,Great paper!,0.332
2-s2.0-85179809032,58597887100,Needs more clarity.,0.512
2-s2.0-85179809032,57201682505,Needs more clarity.,0.782
2-s2.0-85179888923,57214604791,Interesting findings.,0.451
2-s2.0-85179888923,57202905143,Needs more clarity.,0.457
2-s2.0-85179888923,56017686100,Needs more clarity.,0.357
2-s2.0-85174465433,58838567100,Interesting findings.,0.194
2-s2.0-85174465433,56216269900,Great paper!,0.73
2-s2.0-85174465433,7005388716,Interesting findings.,0.914
2-s2.0-85177639572,58741446500,Interesting findings.,0.232
2-s2.0-85177639572,57199655777,Needs more clarity.,0.58
2-s2.0-85177639572,56515944100,Interesting findings.,0.159
2-s2.0-85177976960,22935912500,Needs more clarity.,0.769
2-s2.0-85177976960,58381467500,Needs more clarity.,0.674
2-s2.0-85177976960,57221695195,Interesting findings.,0.217
2-s2.0-85178373830,58844245900,Great paper!,0.008
2-s2.0-85178373830,58565347000,Needs more clarity.,0.051
2-s2.0-85178373830,55777809400,Needs more clarity.,0.29
2-s2.0-85171648140,22836144200,Great paper!,0.736
2-s2.0-85171648140,57221501938,Great paper!,0.033
2-s2.0-85171648140,58109996000,Needs more clarity.,0.503
2-s2.0-85174916782,58584585200,Great paper!,0.504
2-s2.0-85174916782,57208088736,Interesting findings.,0.173
2-s2.0-85174916782,57219503486,Interesting findings.,0.696
2-s2.0-85137707175,57195533660,Needs more clarity.,0.693
2-s2.0-85137707175,56523873000,Great paper!,0.623
2-s2.0-85137707175,10044736900,Interesting findings.,0.949
2-s2.0-85170086996,25929618900,Great paper!,0.269
2-s2.0-85170086996,36082775600,Interesting findings.,0.708
2-s2.0-85170086996,58191472500,Great paper!,0.885
2-s2.0-85174512809,57210235993,Needs more clarity.,0.885
2-s2.0-85174512809,58548118500,Interesting findings.,0.443
2-s2.0-85174512809,57208320742,Interesting findings.,0.763
2-s2.0-85181823581,57285595700,Great paper!,0.927
2-s2.0-85181823581,57216538333,Great paper!,0.78
2-s2.0-85181823581,58204900500,Great paper!,0.39
2-s2.0-85180401316,57210945471,Needs more clarity.,0.016
2-s2.0-85180401316,57218280037,Great paper!,0.525
2-s2.0-85180401316,57219546132,Interesting findings.,0.734
2-s2.0-85180148745,57547781500,Interesting findings.,0.666
2-s2.0-85180148745,54993245900,Great paper!,0.227
2-s2.0-85180148745,8670146200,Needs more clarity.,0.222
2-s2.0-85177186532,57193160087,Interesting findings.,0.62
2-s2.0-85177186532,57891681600,Needs more clarity.,0.1
2-s2.0-85177186532,57202556479,Needs more clarity.,0.762
2-s2.0-85179065210,57216300391,Interesting findings.,0.58
2-s2.0-85179065210,57202425503,Needs more clarity.,0.542
2-s2.0-85179065210,55917236400,Great paper!,0.327
2-s2.0-85164455016,57191342671,Great paper!,0.745
2-s2.0-85164455016,56431664300,Great paper!,0.33
2-s2.0-85164455016,55119235300,Interesting findings.,0.638
2-s2.0-85174194966,15833381600,Needs more clarity.,0.84
2-s2.0-85174194966,58300112700,Interesting findings.,0.367
2-s2.0-85174194966,58156650600,Interesting findings.,0.994
2-s2.0-85171534326,58494783900,Interesting findings.,0.255
2-s2.0-85171534326,15020012600,Interesting findings.,0.45
2-s2.0-85171534326,57577343100,Interesting findings.,0.966
2-s2.0-85177446132,58706459200,Interesting findings.,0.499
2-s2.0-85177446132,57222123352,Needs more clarity.,0.246
2-s2.0-85177446132,57354279300,Needs more clarity.,0.294
2-s2.0-85169702816,8525155400,Great paper!,0.712
2-s2.0-85169702816,57495555800,Great paper!,0.321
2-s2.0-85169702816,58871158400,Needs more clarity.,0.396
2-s2.0-85177501992,56457181300,Needs more clarity.,0.522
2-s2.0-85177501992,22958150800,Needs more clarity.,0.203
2-s2.0-85177501992,57441548000,Needs more clarity.,0.518
2-s2.0-85174455551,55483779000,Interesting findings.,0.472
2-s2.0-85174455551,36437871800,Interesting findings.,0.672
2-s2.0-85174455551,55696310900,Great paper!,0.974
2-s2.0-85173512685,58808946500,Interesting findings.,0.487
2-s2.0-85173512685,7006578526,Interesting findings.,0.936
2-s2.0-85173512685,57985248900,Great paper!,0.526
2-s2.0-85179855068,58838283600,Great paper!,0.3
2-s2.0-85179855068,58814305400,Great paper!,0.579
2-s2.0-85179855068,58181444200,Great paper!,0.184
2-s2.0-85165225540,58550562800,Great paper!,0.456
2-s2.0-85165225540,57385491200,Needs more clarity.,0.004
2-s2.0-85165225540,57225377759,Interesting findings.,0.29
2-s2.0-85180099300,56158380600,Great paper!,0.57
2-s2.0-85180099300,57189091193,Interesting findings.,0.945
2-s2.0-85180099300,58482733500,Interesting findings.,0.754
2-s2.0-85174692682,35328048900,Needs more clarity.,0.641
2-s2.0-85174692682,55963044700,Needs more clarity.,0.809
2-s2.0-85174692682,57725259800,Needs more clarity.,0.361
2-s2.0-85165002015,55420892700,Great paper!,0.549
2-s2.0-85165002015,55728805200,Needs more clarity.,0.047
2-s2.0-85165002015,58197170200,Great paper!,0.835
2-s2.0-85179462439,55885075200,Interesting findings.,0.773
2-s2.0-85179462439,57392351000,Great paper!,0.105
2-s2.0-85179462439,58404599800,Needs more clarity.,0.28
2-s2.0-85181114127,35278726900,Needs more clarity.,0.774
2-s2.0-85181114127,56241571400,Needs more clarity.,0.417
2-s2.0-85181114127,58126968200,Great paper!,0.654
2-s2.0-85179837979,58870010700,Interesting findings.,0.691
2-s2.0-85179837979,57226817844,Great paper!,0.369
2-s2.0-85179837979,58065975200,Great paper!,0.336
2-s2.0-85169002336,57578066900,Needs more clarity.,0.686
2-s2.0-85169002336,58176624500,Interesting findings.,0.756
2-s2.0-85169002336,58844556900,Interesting findings.,0.085
2-s2.0-85182670826,58884258900,Needs more clarity.,0.526
2-s2.0-85182670826,57169523100,Interesting findings.,0.035
2-s2.0-85182670826,58748013300,Interesting findings.,0.784
2-s2.0-85174172712,57481380800,Needs more clarity.,0.564
2-s2.0-85174172712,57219428381,Needs more clarity.,0.572
2-s2.0-85174172712,58257960900,Interesting findings.,0.378
2-s2.0-85177242424,35222779200,Needs more clarity.,0.698
2-s2.0-85177242424,58837322300,Needs more clarity.,0.408
2-s2.0-85177242424,6603245659,Needs more clarity.,0.756
2-s2.0-85179840188,58767457400,Needs more clarity.,0.355
2-s2.0-85179840188,57195804689,Needs more clarity.,0.041
2-s2.0-85179840188,57220937609,Needs more clarity.,0.271
2-s2.0-85185532690,35273783500,Great paper!,0.352
2-s2.0-85185532690,58150994500,Great paper!,0.35
2-s2.0-85185532690,48861083900,Interesting findings.,0.729
2-s2.0-85180068138,56674956100,Great paper!,0.354
2-s2.0-85180068138,7005378952,Interesting findings.,0.768
2-s2.0-85180068138,6602674135,Needs more clarity.,0.997
2-s2.0-85179840480,58042154800,Great paper!,0.912
2-s2.0-85179840480,8951334900,Great paper!,0.782
2-s2.0-85179840480,7410106382,Needs more clarity.,0.409
2-s2.0-85174951820,57946759200,Great paper!,0.014
2-s2.0-85174951820,57211744244,Needs more clarity.,0.11
2-s2.0-85174951820,57210917411,Interesting findings.,0.237
2-s2.0-85136025136,58222925800,Interesting findings.,0.928
2-s2.0-85136025136,58837797300,Needs more clarity.,0.118
2-s2.0-85136025136,7402893801,Needs more clarity.,0.633
2-s2.0-85174705036,57702583000,Great paper!,0.802
2-s2.0-85174705036,36451597100,Great paper!,0.808
2-s2.0-85174705036,7004277860,Great paper!,0.983
2-s2.0-85179847032,58813748600,Great paper!,0.642
2-s2.0-85179847032,10143033400,Great paper!,0.19
2-s2.0-85179847032,58762023600,Great paper!,0.591
2-s2.0-85182598166,55508277700,Great paper!,0.679
2-s2.0-85182598166,55950791700,Needs more clarity.,0.754
2-s2.0-85182598166,56283373900,Great paper!,0.592
2-s2.0-85174913507,57733301600,Interesting findings.,0.739
2-s2.0-85174913507,57210364265,Interesting findings.,0.254
2-s2.0-85174913507,14827616300,Great paper!,0.415
2-s2.0-85174739266,56277793100,Interesting findings.,0.068
2-s2.0-85174739266,57209528247,Interesting findings.,0.061
2-s2.0-85174739266,57196470686,Interesting findings.,0.126
2-s2.0-85178011752,35274805300,Interesting findings.,0.25
2-s2.0-85178011752,57203812608,Interesting findings.,0.328
2-s2.0-85178011752,7202792244,Needs more clarity.,0.102
2-s2.0-85174819922,8579531900,Interesting findings.,0.696
2-s2.0-85174819922,57224008300,Needs more clarity.,0.395
2-s2.0-85174819922,57142702800,Needs more clarity.,0.734
2-s2.0-85165308097,8940208900,Great paper!,0.072
2-s2.0-85165308097,55534763200,Needs more clarity.,0.758
2-s2.0-85165308097,7403131488,Needs more clarity.,0.113
2-s2.0-85179841603,56165373000,Great paper!,0.923
2-s2.0-85179841603,58845328900,Interesting findings.,0.797
2-s2.0-85179841603,58493827600,Great paper!,0.524
2-s2.0-85179730627,57220597057,Great paper!,0.352
2-s2.0-85179730627,56073607900,Interesting findings.,0.528
2-s2.0-85179730627,56263679800,Interesting findings.,0.929
2-s2.0-85177223938,57276715900,Interesting findings.,0.606
2-s2.0-85177223938,57194420747,Great paper!,0.358
2-s2.0-85177223938,57346451100,Needs more clarity.,0.57
2-s2.0-85174166570,58173789200,Great paper!,0.718
2-s2.0-85174166570,58690016900,Great paper!,0.037
2-s2.0-85174166570,58757422400,Needs more clarity.,0.291
2-s2.0-85182595449,56166414100,Great paper!,0.067
2-s2.0-85182595449,58748607900,Interesting findings.,0.659
2-s2.0-85182595449,35148680700,Interesting findings.,0.058
2-s2.0-85178042234,57202556764,Great paper!,0.219
2-s2.0-85178042234,57199915854,Great paper!,0.317
2-s2.0-85178042234,57225143970,Needs more clarity.,0.391
2-s2.0-85185535799,55733936300,Interesting findings.,0.206
2-s2.0-85185535799,57204135193,Great paper!,0.24
2-s2.0-85185535799,57202557961,Great paper!,0.03
2-s2.0-85179848234,58606419100,Great paper!,0.883
2-s2.0-85179848234,57219991703,Great paper!,0.749
2-s2.0-85179848234,57216798623,Interesting findings.,0.041
2-s2.0-85175732177,7410387374,Needs more clarity.,0.656
2-s2.0-85175732177,7404802556,Needs more clarity.,0.676
2-s2.0-85175732177,57203303781,Great paper!,0.559
2-s2.0-85166206181,58197562500,Needs more clarity.,0.841
2-s2.0-85166206181,35227659400,Great paper!,0.311
2-s2.0-85166206181,58549643300,Needs more clarity.,0.915
2-s2.0-85179850778,58393710800,Needs more clarity.,0.631
2-s2.0-85179850778,57072360600,Needs more clarity.,0.296
2-s2.0-85179850778,58506709000,Great paper!,0.696
2-s2.0-85178384664,57195577677,Interesting findings.,0.64
2-s2.0-85178384664,55187579700,Needs more clarity.,0.002
2-s2.0-85178384664,57441383300,Needs more clarity.,0.971
2-s2.0-85177772930,23010348400,Great paper!,0.791
2-s2.0-85177772930,57202780409,Needs more clarity.,0.65
2-s2.0-85177772930,56729612700,Interesting findings.,0.914
2-s2.0-85174349179,57200905091,Needs more clarity.,0.924
2-s2.0-85174349179,58743562800,Needs more clarity.,0.979
2-s2.0-85174349179,7007060247,Interesting findings.,0.562
2-s2.0-85179852432,57615080200,Interesting findings.,0.089
2-s2.0-85179852432,58171249600,Great paper!,0.101
2-s2.0-85179852432,57149347800,Needs more clarity.,0.425
2-s2.0-85169847480,58593240700,Great paper!,0.696
2-s2.0-85169847480,57211514001,Needs more clarity.,0.597
2-s2.0-85169847480,7004819092,Interesting findings.,0.514
2-s2.0-85165270098,58445161100,Great paper!,0.706
2-s2.0-85165270098,58613080800,Interesting findings.,0.651
2-s2.0-85165270098,57204849463,Needs more clarity.,0.775
2-s2.0-85179111005,57094611100,Interesting findings.,0.394
