START_ID,END_ID
2-s2.0-85164518347,2-s2.0-85135245839
2-s2.0-85165733649,2-s2.0-85130284457
2-s2.0-85138235121,2-s2.0-85130284457
2-s2.0-85174594135,2-s2.0-85130284457
2-s2.0-85180713192,2-s2.0-85130284457
2-s2.0-85181526201,2-s2.0-85130284457
2-s2.0-85146185244,2-s2.0-85130284457
2-s2.0-85162185236,2-s2.0-85130284457
2-s2.0-85177751946,2-s2.0-85130284457
2-s2.0-85178662861,2-s2.0-85130284457
2-s2.0-85163307742,2-s2.0-85130284457
2-s2.0-85182273878,2-s2.0-85130284457
2-s2.0-85181094721,2-s2.0-85130284457
2-s2.0-85171523894,2-s2.0-85130284457
2-s2.0-85183474307,2-s2.0-85130284457
2-s2.0-85167993745,2-s2.0-85130284457
2-s2.0-85178615769,2-s2.0-85130284457
2-s2.0-85169085476,2-s2.0-85130284457
2-s2.0-85169050055,2-s2.0-85130284457
2-s2.0-85173166106,2-s2.0-85130284457
2-s2.0-85168272264,2-s2.0-85130284457
2-s2.0-85182686650,2-s2.0-85162231083
2-s2.0-85133561884,2-s2.0-85134542246
2-s2.0-85146929561,2-s2.0-85168387963
2-s2.0-85181760995,2-s2.0-85168387963
2-s2.0-85165238744,2-s2.0-85134256904
2-s2.0-85169909301,2-s2.0-85134256904
2-s2.0-85162813764,2-s2.0-85131722992
2-s2.0-85144035199,2-s2.0-85131722992
2-s2.0-85153671706,2-s2.0-85131722992
2-s2.0-85182425438,2-s2.0-85131722992
2-s2.0-85178109603,2-s2.0-85131722992
2-s2.0-85163752195,2-s2.0-85130839600
2-s2.0-85184694460,2-s2.0-85134628562
2-s2.0-85153370036,2-s2.0-85134628562
2-s2.0-85167770838,2-s2.0-85169047339
2-s2.0-85151509500,2-s2.0-85122236086
2-s2.0-85167973352,2-s2.0-85122236086
2-s2.0-85182822548,2-s2.0-85122236086
2-s2.0-85174160388,2-s2.0-85122236086
2-s2.0-85171901033,2-s2.0-85122236086
2-s2.0-85166311868,2-s2.0-85122236086
2-s2.0-85185345705,2-s2.0-85122236086
2-s2.0-85157995959,2-s2.0-85122236086
2-s2.0-85166215958,2-s2.0-85122236086
2-s2.0-85166736078,2-s2.0-85122236086
2-s2.0-85183462128,2-s2.0-85122236086
2-s2.0-85184494218,2-s2.0-85122236086
2-s2.0-85183742450,2-s2.0-85122236086
2-s2.0-85156256433,2-s2.0-85122236086
2-s2.0-85176102142,2-s2.0-85122236086
2-s2.0-85185614807,2-s2.0-85126348341
2-s2.0-85184726841,2-s2.0-85126348341
2-s2.0-85168431818,2-s2.0-85169072909
2-s2.0-85173579492,2-s2.0-85169072909
2-s2.0-85173927006,2-s2.0-85127573607
2-s2.0-85172657987,2-s2.0-85127573607
2-s2.0-85184620613,2-s2.0-85171412978
2-s2.0-85183103711,2-s2.0-85171412978
2-s2.0-85180950265,2-s2.0-85171412978
2-s2.0-85181717313,2-s2.0-85159103177
2-s2.0-85182502151,2-s2.0-85159103177
2-s2.0-85182862112,2-s2.0-85159103177
2-s2.0-85170063509,2-s2.0-85159103177
2-s2.0-85178496432,2-s2.0-85159103177
2-s2.0-85166758429,2-s2.0-85159103177
2-s2.0-85166013315,2-s2.0-85159103177
2-s2.0-85168758694,2-s2.0-85141394708
2-s2.0-85168793219,2-s2.0-85128697992
2-s2.0-85147235090,2-s2.0-85128697992
2-s2.0-85164227138,2-s2.0-85128697992
2-s2.0-85174815342,2-s2.0-85128697992
2-s2.0-85175244118,2-s2.0-85128697992
2-s2.0-85162043714,2-s2.0-85128697992
2-s2.0-85169327897,2-s2.0-85128697992
2-s2.0-85161552322,2-s2.0-85128697992
2-s2.0-85173772775,2-s2.0-85128697992
2-s2.0-85160602554,2-s2.0-85128697992
2-s2.0-85179549494,2-s2.0-85128697992
2-s2.0-85163117491,2-s2.0-85128697992
2-s2.0-85181704032,2-s2.0-85128697992
2-s2.0-85175271917,2-s2.0-85128697992
2-s2.0-85151527429,2-s2.0-85128697992
2-s2.0-85166204027,2-s2.0-85128697992
2-s2.0-85184611048,2-s2.0-85128697992
2-s2.0-85176086077,2-s2.0-85128697992
2-s2.0-85181212004,2-s2.0-85128697992
2-s2.0-85181963326,2-s2.0-85128697992
2-s2.0-85171299354,2-s2.0-85128697992
2-s2.0-85175541284,2-s2.0-85175622079
2-s2.0-85184219087,2-s2.0-85133769683
2-s2.0-85167528572,2-s2.0-85133769683
2-s2.0-85167712719,2-s2.0-85133769683
2-s2.0-85185305464,2-s2.0-85133769683
2-s2.0-85185603224,2-s2.0-85133769683
2-s2.0-85165260587,2-s2.0-85133769683
2-s2.0-85171991318,2-s2.0-85133769683
2-s2.0-85168616787,2-s2.0-85133769683
2-s2.0-85184243918,2-s2.0-85133769683
2-s2.0-85183991607,2-s2.0-85169052298
2-s2.0-85174321823,2-s2.0-85169052298
2-s2.0-85170564833,2-s2.0-85169052298
2-s2.0-85184028140,2-s2.0-85169052298
2-s2.0-85164771379,2-s2.0-85167817022
2-s2.0-85159852604,2-s2.0-85169014182
2-s2.0-85160230333,2-s2.0-85121792793
2-s2.0-85174409511,2-s2.0-85133561884
2-s2.0-85164732222,2-s2.0-85133561884
2-s2.0-85171853289,2-s2.0-85133561884
2-s2.0-85161486657,2-s2.0-85114722174
2-s2.0-85171449155,2-s2.0-85114722174
2-s2.0-85148964717,2-s2.0-85169179931
2-s2.0-85184621885,2-s2.0-85169179931
2-s2.0-85171174160,2-s2.0-85166531340
2-s2.0-85176250863,2-s2.0-85159090872
2-s2.0-85168697358,2-s2.0-85159090872
2-s2.0-85162697925,2-s2.0-85159090872
2-s2.0-85185399533,2-s2.0-85159090872
2-s2.0-85177975524,2-s2.0-85169434711
2-s2.0-85172156995,2-s2.0-85169434711
2-s2.0-85182903043,2-s2.0-85169434711
2-s2.0-85171293685,2-s2.0-85135997711
2-s2.0-85166278959,2-s2.0-85135997711
2-s2.0-85165064467,2-s2.0-85135997711
2-s2.0-85184995611,2-s2.0-85135997711
2-s2.0-85160420148,2-s2.0-85122573561
2-s2.0-85174397395,2-s2.0-85122573561
2-s2.0-85165069640,2-s2.0-85122573561
2-s2.0-85160022758,2-s2.0-85122573561
2-s2.0-85167414664,2-s2.0-85122573561
2-s2.0-85172195341,2-s2.0-85122573561
2-s2.0-85172672446,2-s2.0-85122573561
2-s2.0-85183605696,2-s2.0-85122573561
2-s2.0-85182816511,2-s2.0-85122573561
2-s2.0-85168787911,2-s2.0-85122573561
2-s2.0-85168710491,2-s2.0-85122573561
2-s2.0-85174342120,2-s2.0-85122573561
2-s2.0-85146185244,2-s2.0-85122573561
2-s2.0-85164450318,2-s2.0-85122573561
2-s2.0-85159188483,2-s2.0-85122573561
2-s2.0-85172129268,2-s2.0-85122573561
2-s2.0-85176329942,2-s2.0-85122573561
2-s2.0-85173588846,2-s2.0-85122573561
2-s2.0-85168560245,2-s2.0-85122573561
2-s2.0-85180279988,2-s2.0-85122573561
2-s2.0-85181916852,2-s2.0-85122573561
2-s2.0-85164455609,2-s2.0-85122573561
2-s2.0-85180454620,2-s2.0-85122573561
2-s2.0-85166224141,2-s2.0-85122573561
2-s2.0-85182460276,2-s2.0-85122573561
2-s2.0-85182384099,2-s2.0-85122573561
2-s2.0-85181246128,2-s2.0-85122573561
2-s2.0-85148358198,2-s2.0-85122573561
2-s2.0-85165530576,2-s2.0-85122573561
2-s2.0-85180693081,2-s2.0-85122573561
2-s2.0-85186117356,2-s2.0-85122573561
2-s2.0-85174210351,2-s2.0-85122573561
2-s2.0-85180549989,2-s2.0-85122573561
2-s2.0-85179948631,2-s2.0-85122573561
2-s2.0-85184498318,2-s2.0-85122573561
2-s2.0-85171339083,2-s2.0-85122573561
2-s2.0-85159359583,2-s2.0-85121391460
2-s2.0-85159859055,2-s2.0-85121391460
2-s2.0-85181004979,2-s2.0-85121391460
2-s2.0-85172400629,2-s2.0-85135739296
2-s2.0-85161330772,2-s2.0-85135739296
2-s2.0-85166429824,2-s2.0-85134055546
2-s2.0-85167437373,2-s2.0-85134055546
2-s2.0-85174461876,2-s2.0-85134055546
2-s2.0-85168209997,2-s2.0-85134055546
2-s2.0-85151807453,2-s2.0-85134055546
2-s2.0-85166390097,2-s2.0-85130193490
2-s2.0-85184840646,2-s2.0-85130193490
2-s2.0-85176585542,2-s2.0-85130193490
2-s2.0-85175539843,2-s2.0-85130193490
2-s2.0-85165676528,2-s2.0-85130193490
2-s2.0-85179585761,2-s2.0-85130193490
2-s2.0-85183076418,2-s2.0-85164939185
2-s2.0-85181059046,2-s2.0-85164939185
2-s2.0-85149313377,2-s2.0-85164939185
2-s2.0-85168274579,2-s2.0-85164939185
2-s2.0-85183162040,2-s2.0-85164939185
2-s2.0-85178094869,2-s2.0-85135600639
2-s2.0-85173574131,2-s2.0-85127247746
2-s2.0-85166091649,2-s2.0-85127247746
2-s2.0-85182942097,2-s2.0-85127247746
2-s2.0-85161641696,2-s2.0-85127247746
2-s2.0-85152122598,2-s2.0-85127247746
2-s2.0-85171187279,2-s2.0-85127247746
2-s2.0-85141606304,2-s2.0-85127247746
2-s2.0-85181174826,2-s2.0-85127247746
2-s2.0-85184766644,2-s2.0-85127247746
2-s2.0-85181918494,2-s2.0-85127247746
2-s2.0-85165918831,2-s2.0-85127247746
2-s2.0-85175275344,2-s2.0-85127247746
2-s2.0-85179792151,2-s2.0-85127247746
2-s2.0-85183996319,2-s2.0-85168427958
2-s2.0-85168571194,2-s2.0-85168427958
2-s2.0-85176324737,2-s2.0-85159356926
2-s2.0-85176498874,2-s2.0-85159356926
2-s2.0-85165521222,2-s2.0-85159356926
2-s2.0-85148297822,2-s2.0-85153339762
2-s2.0-85179584502,2-s2.0-85169918330
2-s2.0-85172471309,2-s2.0-85163487037
2-s2.0-85174506923,2-s2.0-85159174453
2-s2.0-85172986054,2-s2.0-85159174453
2-s2.0-85152794537,2-s2.0-85159893295
2-s2.0-85182641662,2-s2.0-85159893295
2-s2.0-85180254560,2-s2.0-85159893295
2-s2.0-85174467887,2-s2.0-85159893295
2-s2.0-85152312460,2-s2.0-85162150616
2-s2.0-85169002719,2-s2.0-85159212490
2-s2.0-85159651108,2-s2.0-85159212490
2-s2.0-85165422114,2-s2.0-85159212490
2-s2.0-85168162067,2-s2.0-85159212490
2-s2.0-85183626667,2-s2.0-85159212490
2-s2.0-85174157347,2-s2.0-85152675275
2-s2.0-85150449785,2-s2.0-85152675275
2-s2.0-85147597090,2-s2.0-85152675275
2-s2.0-85169083995,2-s2.0-85163070708
2-s2.0-85174180645,2-s2.0-85163070708
2-s2.0-85177218791,2-s2.0-85170546865
2-s2.0-85182595909,2-s2.0-85170546865
2-s2.0-85176329304,2-s2.0-85170546865
2-s2.0-85163136928,2-s2.0-85170546865
2-s2.0-85162846485,2-s2.0-85170546865
2-s2.0-85171183152,2-s2.0-85170546865
2-s2.0-85184028140,2-s2.0-85170546865
2-s2.0-85164368292,2-s2.0-85170546865
2-s2.0-85167571951,2-s2.0-85170546865
2-s2.0-85178554869,2-s2.0-85170546865
2-s2.0-85181235383,2-s2.0-85170546865
2-s2.0-85178258034,2-s2.0-85170546865
2-s2.0-85164122774,2-s2.0-85170546865
2-s2.0-85185441234,2-s2.0-85170546865
2-s2.0-85158136969,2-s2.0-85170546865
2-s2.0-85184105521,2-s2.0-85170546865
2-s2.0-85181587381,2-s2.0-85170546865
2-s2.0-85163725534,2-s2.0-85170546865
2-s2.0-85164180864,2-s2.0-85170546865
2-s2.0-85149810244,2-s2.0-85170546865
2-s2.0-85152619199,2-s2.0-85170546865
2-s2.0-85181588432,2-s2.0-85170546865
2-s2.0-85178589872,2-s2.0-85170546865
2-s2.0-85164487782,2-s2.0-85170546865
2-s2.0-85167414543,2-s2.0-85170546865
2-s2.0-85165533540,2-s2.0-85170546865
2-s2.0-85184900209,2-s2.0-85170546865
2-s2.0-85149390855,2-s2.0-85170546865
2-s2.0-85181519680,2-s2.0-85170546865
2-s2.0-85163822278,2-s2.0-85170546865
2-s2.0-85166474948,2-s2.0-85170546865
2-s2.0-85173557191,2-s2.0-85170546865
2-s2.0-85161840529,2-s2.0-85170546865
2-s2.0-85183052891,2-s2.0-85170546865
2-s2.0-85173672673,2-s2.0-85170546865
2-s2.0-85175859475,2-s2.0-85170546865
2-s2.0-85160554500,2-s2.0-85170546865
2-s2.0-85141638135,2-s2.0-85170546865
2-s2.0-85183928427,2-s2.0-85170546865
2-s2.0-85183031864,2-s2.0-85170546865
2-s2.0-85185559744,2-s2.0-85170546865
2-s2.0-85166263691,2-s2.0-85170546865
2-s2.0-85178379004,2-s2.0-85170546865
2-s2.0-85178561624,2-s2.0-85170546865
2-s2.0-85184726841,2-s2.0-85170546865
2-s2.0-85171393578,2-s2.0-85170546865
2-s2.0-85184162777,2-s2.0-85170546865
2-s2.0-85171733048,2-s2.0-85170546865
2-s2.0-85168754092,2-s2.0-85170546865
2-s2.0-85185727836,2-s2.0-85170546865
2-s2.0-85123908182,2-s2.0-85170546865
2-s2.0-85183396636,2-s2.0-85160061318
2-s2.0-85153336024,2-s2.0-85160061318
2-s2.0-85151788419,2-s2.0-85165288780
2-s2.0-85168665678,2-s2.0-85165288780
2-s2.0-85168374646,2-s2.0-85165288780
2-s2.0-85175694814,2-s2.0-85165288780
2-s2.0-85185657404,2-s2.0-85165288780
2-s2.0-85185580611,2-s2.0-85168793424
2-s2.0-85184831313,2-s2.0-85162241043
2-s2.0-85175481384,2-s2.0-85162241043
2-s2.0-85172180104,2-s2.0-85162241043
2-s2.0-85172366138,2-s2.0-85168438105
2-s2.0-85167779710,2-s2.0-85168356201
2-s2.0-85138555527,2-s2.0-85167780415
2-s2.0-85158064666,2-s2.0-85167780415
2-s2.0-85162216636,2-s2.0-85167780415
2-s2.0-85182249289,2-s2.0-85167780415
2-s2.0-85177092510,2-s2.0-85165267675
2-s2.0-85174906974,2-s2.0-85165267675
2-s2.0-85179769991,2-s2.0-85165267675
2-s2.0-85164281380,2-s2.0-85165267675
2-s2.0-85184170386,2-s2.0-85165267675
2-s2.0-85131811274,2-s2.0-85165267675
2-s2.0-85150456424,2-s2.0-85165267675
2-s2.0-85153224113,2-s2.0-85166750502
2-s2.0-85164178907,2-s2.0-85166750502
2-s2.0-85182508062,2-s2.0-85166750502
2-s2.0-85160294269,2-s2.0-85166750502
2-s2.0-85164225086,2-s2.0-85166750502
2-s2.0-85176415173,2-s2.0-85166750502
2-s2.0-85128111968,2-s2.0-85168427449
2-s2.0-85186087897,2-s2.0-85154543922
2-s2.0-85147713931,2-s2.0-85154543922
2-s2.0-85166480289,2-s2.0-85154543922
2-s2.0-85184943577,2-s2.0-85154543922
2-s2.0-85164442401,2-s2.0-85168788478
2-s2.0-85161566946,2-s2.0-85168788478
2-s2.0-85163163589,2-s2.0-85167962103
2-s2.0-85152619199,2-s2.0-85167962103
2-s2.0-85185177738,2-s2.0-85164108611
2-s2.0-85177871131,2-s2.0-85164108611
2-s2.0-85180645768,2-s2.0-85164108611
2-s2.0-85172454022,2-s2.0-85164108611
2-s2.0-85161717248,2-s2.0-85159552025
2-s2.0-85175483544,2-s2.0-85170213697
2-s2.0-85165892442,2-s2.0-85170517018
2-s2.0-85172871057,2-s2.0-85170517018
2-s2.0-85185563216,2-s2.0-85159551853
2-s2.0-85179498743,2-s2.0-85159551853
2-s2.0-85172374105,2-s2.0-85165469308
2-s2.0-85170534601,2-s2.0-85165469308
2-s2.0-85171528782,2-s2.0-85165469308
2-s2.0-85170028003,2-s2.0-85165469308
2-s2.0-85163063703,2-s2.0-85165469308
2-s2.0-85150931036,2-s2.0-85165469308
2-s2.0-85166527743,2-s2.0-85165469308
2-s2.0-85184990916,2-s2.0-85165469308
2-s2.0-85160824082,2-s2.0-85165469308
2-s2.0-85163731671,2-s2.0-85165469308
2-s2.0-85171392198,2-s2.0-85151940605
2-s2.0-85164296871,2-s2.0-85152744449
2-s2.0-85184342283,2-s2.0-85152744449
2-s2.0-85181128415,2-s2.0-85163222811
2-s2.0-85185770404,2-s2.0-85163222811
2-s2.0-85173113935,2-s2.0-85163222811
2-s2.0-85165055008,2-s2.0-85163222811
2-s2.0-85164742906,2-s2.0-85163222811
2-s2.0-85183026156,2-s2.0-85163222811
2-s2.0-85183456549,2-s2.0-85169046103
2-s2.0-85163342732,2-s2.0-85169046103
2-s2.0-85182460276,2-s2.0-85173818357
2-s2.0-85165521318,2-s2.0-85169826805
2-s2.0-85181768402,2-s2.0-85170412988
2-s2.0-85176386358,2-s2.0-85164940459
2-s2.0-85151509500,2-s2.0-85164940459
2-s2.0-85171644682,2-s2.0-85164742397
2-s2.0-85185695691,2-s2.0-85164742397
2-s2.0-85162937346,2-s2.0-85164742397
2-s2.0-85168624360,2-s2.0-85164742397
2-s2.0-85172004929,2-s2.0-85164742397
2-s2.0-85181892376,2-s2.0-85164742397
2-s2.0-85181852189,2-s2.0-85162100691
2-s2.0-85153088317,2-s2.0-85162100691
2-s2.0-85184959095,2-s2.0-85162100691
2-s2.0-85144027436,2-s2.0-85169162041
2-s2.0-85184960007,2-s2.0-85152248085
2-s2.0-85147286816,2-s2.0-85152248085
2-s2.0-85166213366,2-s2.0-85152248085
2-s2.0-85179585171,2-s2.0-85152248085
2-s2.0-85139869711,2-s2.0-85152248085
2-s2.0-85171261624,2-s2.0-85168793219
2-s2.0-85185888951,2-s2.0-85176424985
2-s2.0-85182838480,2-s2.0-85167946337
2-s2.0-85186127901,2-s2.0-85167608963
2-s2.0-85149955311,2-s2.0-85167608963
2-s2.0-85173464162,2-s2.0-85167608963
2-s2.0-85182938225,2-s2.0-85167608963
2-s2.0-85170640121,2-s2.0-85167608963
2-s2.0-85165048683,2-s2.0-85167608963
2-s2.0-85160733667,2-s2.0-85167608963
2-s2.0-85163181998,2-s2.0-85167608963
2-s2.0-85181007082,2-s2.0-85163646754
2-s2.0-85185338202,2-s2.0-85163646754
2-s2.0-85159367737,2-s2.0-85162168803
2-s2.0-85153684015,2-s2.0-85162168803
2-s2.0-85152964107,2-s2.0-85167777591
2-s2.0-85176318699,2-s2.0-85163350282
2-s2.0-85184667847,2-s2.0-85163350282
2-s2.0-85171231967,2-s2.0-85163350282
2-s2.0-85167844063,2-s2.0-85163350282
2-s2.0-85177976960,2-s2.0-85163350282
2-s2.0-85181099252,2-s2.0-85163350282
2-s2.0-85144004873,2-s2.0-85163350282
2-s2.0-85185198175,2-s2.0-85163350282
2-s2.0-85167601656,2-s2.0-85163350282
2-s2.0-85177678696,2-s2.0-85168257506
2-s2.0-85181069351,2-s2.0-85174074424
2-s2.0-85170708862,2-s2.0-85169452033
2-s2.0-85168815689,2-s2.0-85169452033
2-s2.0-85167733400,2-s2.0-85165909368
2-s2.0-85158088033,2-s2.0-85165909368
2-s2.0-85178352955,2-s2.0-85165909368
2-s2.0-85169818964,2-s2.0-85165909368
2-s2.0-85159087764,2-s2.0-85165909368
2-s2.0-85169977661,2-s2.0-85168818186
2-s2.0-85163800056,2-s2.0-85168818186
2-s2.0-85174462331,2-s2.0-85168818186
2-s2.0-85160249804,2-s2.0-85168818186
2-s2.0-85137546821,2-s2.0-85172686675
2-s2.0-85176210901,2-s2.0-85167946332
2-s2.0-85184742231,2-s2.0-85167946332
2-s2.0-85164365321,2-s2.0-85167775741
2-s2.0-85152597125,2-s2.0-85167775741
2-s2.0-85184071494,2-s2.0-85167775741
2-s2.0-85177165840,2-s2.0-85167775741
2-s2.0-85160397414,2-s2.0-85167775741
2-s2.0-85183085310,2-s2.0-85167775741
2-s2.0-85178311181,2-s2.0-85167775741
2-s2.0-85185726800,2-s2.0-85167775741
2-s2.0-85159693856,2-s2.0-85167437373
2-s2.0-85168684677,2-s2.0-85167437373
2-s2.0-85161969174,2-s2.0-85167437373
2-s2.0-85174703775,2-s2.0-85167437373
2-s2.0-85185380406,2-s2.0-85162098710
2-s2.0-85184375090,2-s2.0-85162098710
2-s2.0-85180852741,2-s2.0-85162098710
2-s2.0-85173648768,2-s2.0-85162098710
2-s2.0-85164222439,2-s2.0-85162098710
2-s2.0-85184316168,2-s2.0-85162098710
2-s2.0-85177173915,2-s2.0-85162098710
2-s2.0-85184798030,2-s2.0-85162098710
2-s2.0-85182629067,2-s2.0-85162098710
2-s2.0-85184248747,2-s2.0-85162098710
2-s2.0-85174802131,2-s2.0-85162098710
2-s2.0-85165368623,2-s2.0-85168323328
2-s2.0-85182861106,2-s2.0-85168323328
2-s2.0-85182631404,2-s2.0-85168579351
2-s2.0-85142786042,2-s2.0-85168579351
2-s2.0-85169766718,2-s2.0-85168579351
2-s2.0-85162085970,2-s2.0-85168579351
2-s2.0-85124720471,2-s2.0-85163820902
2-s2.0-85172151697,2-s2.0-85163820902
2-s2.0-85181800492,2-s2.0-85163361974
2-s2.0-85169901868,2-s2.0-85163361974
2-s2.0-85171534326,2-s2.0-85163361974
2-s2.0-85180561945,2-s2.0-85163361974
2-s2.0-85149881546,2-s2.0-85163361974
2-s2.0-85171866268,2-s2.0-85163361974
2-s2.0-85174819863,2-s2.0-85165627202
2-s2.0-85170378689,2-s2.0-85168221607
2-s2.0-85170382142,2-s2.0-85178030775
2-s2.0-85164906607,2-s2.0-85167973352
2-s2.0-85164832503,2-s2.0-85167822943
2-s2.0-85180213414,2-s2.0-85165129667
2-s2.0-85169698860,2-s2.0-85165129667
2-s2.0-85172812493,2-s2.0-85165129667
2-s2.0-85151114325,2-s2.0-85165129667
2-s2.0-85181704071,2-s2.0-85163141983
2-s2.0-85150352412,2-s2.0-85163141983
2-s2.0-85178111113,2-s2.0-85171337477
2-s2.0-85173774116,2-s2.0-85163560682
2-s2.0-85171795944,2-s2.0-85164109659
2-s2.0-85153852595,2-s2.0-85164109659
2-s2.0-85178426324,2-s2.0-85163720695
2-s2.0-85165623944,2-s2.0-85162181547
2-s2.0-85170435053,2-s2.0-85162181547
2-s2.0-85139531522,2-s2.0-85162181547
2-s2.0-85171789709,2-s2.0-85162181547
2-s2.0-85181257736,2-s2.0-85162181547
2-s2.0-85150420234,2-s2.0-85162181547
2-s2.0-85179389350,2-s2.0-85165199468
2-s2.0-85166220869,2-s2.0-85164225086
2-s2.0-85162132612,2-s2.0-85162851376
2-s2.0-85178647905,2-s2.0-85165713669
2-s2.0-85182576089,2-s2.0-85163776814
2-s2.0-85184582450,2-s2.0-85163776814
2-s2.0-85182565590,2-s2.0-85163776814
2-s2.0-85183463948,2-s2.0-85163776814
2-s2.0-85164143458,2-s2.0-85163719720
2-s2.0-85181852084,2-s2.0-85163719720
2-s2.0-85181978101,2-s2.0-85163719720
2-s2.0-85172733080,2-s2.0-85163204161
2-s2.0-85166278019,2-s2.0-85163204161
2-s2.0-85181914576,2-s2.0-85163204161
2-s2.0-85183528496,2-s2.0-85162270785
2-s2.0-85185533569,2-s2.0-85164139890
2-s2.0-85181726918,2-s2.0-85159040184
2-s2.0-85185392464,2-s2.0-85159040184
2-s2.0-85182293115,2-s2.0-85163855739
2-s2.0-85175489488,2-s2.0-85163855739
2-s2.0-85128642769,2-s2.0-85163855739
2-s2.0-85182848548,2-s2.0-85163201995
2-s2.0-85175234035,2-s2.0-85165696934
2-s2.0-85173444548,2-s2.0-85165624080
2-s2.0-85178258795,2-s2.0-85163217029
2-s2.0-85180747710,2-s2.0-85168222984
2-s2.0-85183325255,2-s2.0-85172471230
2-s2.0-85174219066,2-s2.0-85172471230
2-s2.0-85152069712,2-s2.0-85172471230
2-s2.0-85174628847,2-s2.0-85169598268
2-s2.0-85179884535,2-s2.0-85168616787
2-s2.0-85180926450,2-s2.0-85164743407
2-s2.0-85160351990,2-s2.0-85152966382
2-s2.0-85161975924,2-s2.0-85152966382
2-s2.0-85168396421,2-s2.0-85152966382
2-s2.0-85173256686,2-s2.0-85152966382
2-s2.0-85180371290,2-s2.0-85166773019
2-s2.0-85165540202,2-s2.0-85168454847
2-s2.0-85172411019,2-s2.0-85163820936
2-s2.0-85150464818,2-s2.0-85171876392
2-s2.0-85183998666,2-s2.0-85171876392
2-s2.0-85178264552,2-s2.0-85161295670
2-s2.0-85184815305,2-s2.0-85161295670
2-s2.0-85162902881,2-s2.0-85160766803
2-s2.0-85173071619,2-s2.0-85165890540
2-s2.0-85174811438,2-s2.0-85165890540
2-s2.0-85153079847,2-s2.0-85165890540
2-s2.0-85177989698,2-s2.0-85165890540
2-s2.0-85151493186,2-s2.0-85165890540
2-s2.0-85166929353,2-s2.0-85160356264
2-s2.0-85169325731,2-s2.0-85159882684
2-s2.0-85179559147,2-s2.0-85169592637
2-s2.0-85160779003,2-s2.0-85159757597
2-s2.0-85174735923,2-s2.0-85159757597
2-s2.0-85180260056,2-s2.0-85159198020
2-s2.0-85176500467,2-s2.0-85164204983
2-s2.0-85166278019,2-s2.0-85164204983
2-s2.0-85173252897,2-s2.0-85164487782
2-s2.0-85174732810,2-s2.0-85164487782
2-s2.0-85149684440,2-s2.0-85164487782
2-s2.0-85166415922,2-s2.0-85164487782
2-s2.0-85177585702,2-s2.0-85164487782
2-s2.0-85167411414,2-s2.0-85162937337
2-s2.0-85151558685,2-s2.0-85162937337
2-s2.0-85184325890,2-s2.0-85162937337
2-s2.0-85164283508,2-s2.0-85162937337
2-s2.0-85171857089,2-s2.0-85162937337
2-s2.0-85176395611,2-s2.0-85162937337
2-s2.0-85174689862,2-s2.0-85162937337
2-s2.0-85186087897,2-s2.0-85162937337
2-s2.0-85169010406,2-s2.0-85162937337
2-s2.0-85174818146,2-s2.0-85162937337
2-s2.0-85179547947,2-s2.0-85162937337
2-s2.0-85184003904,2-s2.0-85159549792
2-s2.0-85182599933,2-s2.0-85159549792
2-s2.0-85167979777,2-s2.0-85159549792
2-s2.0-85177177375,2-s2.0-85168308365
2-s2.0-85182247623,2-s2.0-85173626178
2-s2.0-85151342145,2-s2.0-85173626178
2-s2.0-85160305145,2-s2.0-85173626178
2-s2.0-85162938607,2-s2.0-85173626178
2-s2.0-85172783823,2-s2.0-85173626178
2-s2.0-85185794160,2-s2.0-85173626178
2-s2.0-85168008516,2-s2.0-85171872001
2-s2.0-85172871057,2-s2.0-85171872001
2-s2.0-85178375959,2-s2.0-85171839242
2-s2.0-85183050237,2-s2.0-85148459397
2-s2.0-85152319711,2-s2.0-85148459397
2-s2.0-85171872001,2-s2.0-85159945797
2-s2.0-85158852268,2-s2.0-85159945797
2-s2.0-85162987444,2-s2.0-85159945797
2-s2.0-85186123101,2-s2.0-85159945797
2-s2.0-85165910573,2-s2.0-85159945797
2-s2.0-85181778082,2-s2.0-85159945797
2-s2.0-85160521694,2-s2.0-85159945797
2-s2.0-85184534186,2-s2.0-85159154555
2-s2.0-85177773210,2-s2.0-85158041209
2-s2.0-85181522380,2-s2.0-85158041209
2-s2.0-85181914576,2-s2.0-85158041209
2-s2.0-85174522681,2-s2.0-85170410287
2-s2.0-85167777064,2-s2.0-85170410287
2-s2.0-85164272585,2-s2.0-85170410287
2-s2.0-85181191956,2-s2.0-85170410287
2-s2.0-85147752565,2-s2.0-85170410287
2-s2.0-85183866966,2-s2.0-85169510839
2-s2.0-85171694159,2-s2.0-85169510839
2-s2.0-85181399361,2-s2.0-85169510839
2-s2.0-85169591802,2-s2.0-85169510839
2-s2.0-85178553728,2-s2.0-85169510839
2-s2.0-85168418701,2-s2.0-85152280125
2-s2.0-85181699109,2-s2.0-85152283639
2-s2.0-85169501607,2-s2.0-85152720093
2-s2.0-85170517438,2-s2.0-85152266381
2-s2.0-85169881313,2-s2.0-85159330672
2-s2.0-85184379299,2-s2.0-85161670456
2-s2.0-85172185141,2-s2.0-85151303842
2-s2.0-85170435053,2-s2.0-85151303842
2-s2.0-85165472945,2-s2.0-85151303842
2-s2.0-85168813589,2-s2.0-85151303842
2-s2.0-85165297088,2-s2.0-85149411999
